Language	Family	ISOCode	Position	PPercent	Observed	OPercent	TotalInventory	TranscriptLength
Igbo	Atlantic-Congo	ibo	422	84.000	31	81.579	38	422
Igbo	Atlantic-Congo	ibo	427	85.000	31	81.579	38	427
Igbo	Atlantic-Congo	ibo	432	86.000	31	81.579	38	432
Igbo	Atlantic-Congo	ibo	437	87.000	31	81.579	38	437
Igbo	Atlantic-Congo	ibo	442	88.000	31	81.579	38	442
Igbo	Atlantic-Congo	ibo	447	89.000	31	81.579	38	447
Igbo	Atlantic-Congo	ibo	452	90.000	31	81.579	38	452
Igbo	Atlantic-Congo	ibo	457	91.000	31	81.579	38	457
Igbo	Atlantic-Congo	ibo	462	92.000	31	81.579	38	462
Igbo	Atlantic-Congo	ibo	467	93.000	31	81.579	38	467
Igbo	Atlantic-Congo	ibo	472	94.000	31	81.579	38	472
Igbo	Atlantic-Congo	ibo	477	95.000	31	81.579	38	477
Igbo	Atlantic-Congo	ibo	482	96.000	31	81.579	38	482
Igbo	Atlantic-Congo	ibo	487	97.000	31	81.579	38	487
Igbo	Atlantic-Congo	ibo	492	98.000	31	81.579	38	492
Igbo	Atlantic-Congo	ibo	497	99.000	31	81.579	38	497
Igbo	Atlantic-Congo	ibo	502	100.000	31	81.579	38	502
Ika Igbo	Atlantic-Congo	ikk	0	0.000	0	0.000	47	0
Ika Igbo	Atlantic-Congo	ikk	5	1.000	4	8.511	47	5
Ika Igbo	Atlantic-Congo	ikk	10	2.000	6	12.766	47	10
Ika Igbo	Atlantic-Congo	ikk	14	3.000	8	17.021	47	14
Ika Igbo	Atlantic-Congo	ikk	19	4.000	10	21.277	47	19
Ika Igbo	Atlantic-Congo	ikk	24	5.000	12	25.532	47	24
Ika Igbo	Atlantic-Congo	ikk	29	6.000	13	27.660	47	29
Ika Igbo	Atlantic-Congo	ikk	34	7.000	14	29.787	47	34
Ika Igbo	Atlantic-Congo	ikk	38	8.000	14	29.787	47	38
Ika Igbo	Atlantic-Congo	ikk	43	9.000	14	29.787	47	43
Ika Igbo	Atlantic-Congo	ikk	48	10.000	14	29.787	47	48
Ika Igbo	Atlantic-Congo	ikk	53	11.000	14	29.787	47	53
Ika Igbo	Atlantic-Congo	ikk	58	12.000	14	29.787	47	58
Ika Igbo	Atlantic-Congo	ikk	63	13.000	16	34.043	47	63
Ika Igbo	Atlantic-Congo	ikk	67	14.000	16	34.043	47	67
Ika Igbo	Atlantic-Congo	ikk	72	15.000	18	38.298	47	72
Ika Igbo	Atlantic-Congo	ikk	77	16.000	19	40.426	47	77
Ika Igbo	Atlantic-Congo	ikk	82	17.000	19	40.426	47	82
Ika Igbo	Atlantic-Congo	ikk	87	18.000	20	42.553	47	87
Ika Igbo	Atlantic-Congo	ikk	91	19.000	20	42.553	47	91
Ika Igbo	Atlantic-Congo	ikk	96	20.000	23	48.936	47	96
Ika Igbo	Atlantic-Congo	ikk	101	21.000	23	48.936	47	101
Ika Igbo	Atlantic-Congo	ikk	106	22.000	24	51.064	47	106
Ika Igbo	Atlantic-Congo	ikk	111	23.000	25	53.191	47	111
Ika Igbo	Atlantic-Congo	ikk	115	24.000	26	55.319	47	115
Ika Igbo	Atlantic-Congo	ikk	120	25.000	27	57.447	47	120
Ika Igbo	Atlantic-Congo	ikk	125	26.000	27	57.447	47	125
Ika Igbo	Atlantic-Congo	ikk	130	27.000	27	57.447	47	130
Ika Igbo	Atlantic-Congo	ikk	135	28.000	27	57.447	47	135
Ika Igbo	Atlantic-Congo	ikk	139	29.000	28	59.574	47	139
Ika Igbo	Atlantic-Congo	ikk	144	30.000	29	61.702	47	144
Ika Igbo	Atlantic-Congo	ikk	149	31.000	29	61.702	47	149
Ika Igbo	Atlantic-Congo	ikk	154	32.000	29	61.702	47	154
Ika Igbo	Atlantic-Congo	ikk	159	33.000	30	63.830	47	159
Ika Igbo	Atlantic-Congo	ikk	164	34.000	30	63.830	47	164
Ika Igbo	Atlantic-Congo	ikk	168	35.000	30	63.830	47	168
Ika Igbo	Atlantic-Congo	ikk	173	36.000	30	63.830	47	173
Ika Igbo	Atlantic-Congo	ikk	178	37.000	30	63.830	47	178
Ika Igbo	Atlantic-Congo	ikk	183	38.000	30	63.830	47	183
Ika Igbo	Atlantic-Congo	ikk	188	39.000	30	63.830	47	188
Ika Igbo	Atlantic-Congo	ikk	192	40.000	30	63.830	47	192
Ika Igbo	Atlantic-Congo	ikk	197	41.000	30	63.830	47	197
Ika Igbo	Atlantic-Congo	ikk	202	42.000	30	63.830	47	202
Ika Igbo	Atlantic-Congo	ikk	207	43.000	31	65.957	47	207
Ika Igbo	Atlantic-Congo	ikk	212	44.000	31	65.957	47	212
Ika Igbo	Atlantic-Congo	ikk	216	45.000	31	65.957	47	216
Ika Igbo	Atlantic-Congo	ikk	221	46.000	31	65.957	47	221
Ika Igbo	Atlantic-Congo	ikk	226	47.000	31	65.957	47	226
Ika Igbo	Atlantic-Congo	ikk	231	48.000	31	65.957	47	231
Ika Igbo	Atlantic-Congo	ikk	236	49.000	31	65.957	47	236
Ika Igbo	Atlantic-Congo	ikk	240	50.000	31	65.957	47	240
Ika Igbo	Atlantic-Congo	ikk	245	51.000	32	68.085	47	245
Ika Igbo	Atlantic-Congo	ikk	250	52.000	32	68.085	47	250
Ika Igbo	Atlantic-Congo	ikk	255	53.000	32	68.085	47	255
Ika Igbo	Atlantic-Congo	ikk	260	54.000	32	68.085	47	260
Ika Igbo	Atlantic-Congo	ikk	265	55.000	32	68.085	47	265
Ika Igbo	Atlantic-Congo	ikk	269	56.000	32	68.085	47	269
Ika Igbo	Atlantic-Congo	ikk	274	57.000	32	68.085	47	274
Ika Igbo	Atlantic-Congo	ikk	279	58.000	32	68.085	47	279
Ika Igbo	Atlantic-Congo	ikk	284	59.000	32	68.085	47	284
Ika Igbo	Atlantic-Congo	ikk	289	60.000	32	68.085	47	289
Ika Igbo	Atlantic-Congo	ikk	293	61.000	32	68.085	47	293
Ika Igbo	Atlantic-Congo	ikk	298	62.000	32	68.085	47	298
Ika Igbo	Atlantic-Congo	ikk	303	63.000	32	68.085	47	303
Ika Igbo	Atlantic-Congo	ikk	308	64.000	32	68.085	47	308
Ika Igbo	Atlantic-Congo	ikk	313	65.000	32	68.085	47	313
Ika Igbo	Atlantic-Congo	ikk	317	66.000	32	68.085	47	317
Ika Igbo	Atlantic-Congo	ikk	322	67.000	33	70.213	47	322
Ika Igbo	Atlantic-Congo	ikk	327	68.000	33	70.213	47	327
Ika Igbo	Atlantic-Congo	ikk	332	69.000	33	70.213	47	332
Ika Igbo	Atlantic-Congo	ikk	337	70.000	33	70.213	47	337
Ika Igbo	Atlantic-Congo	ikk	342	71.000	33	70.213	47	342
Ika Igbo	Atlantic-Congo	ikk	346	72.000	33	70.213	47	346
Ika Igbo	Atlantic-Congo	ikk	351	73.000	33	70.213	47	351
Ika Igbo	Atlantic-Congo	ikk	356	74.000	33	70.213	47	356
Ika Igbo	Atlantic-Congo	ikk	361	75.000	34	72.340	47	361
Ika Igbo	Atlantic-Congo	ikk	366	76.000	34	72.340	47	366
Ika Igbo	Atlantic-Congo	ikk	370	77.000	34	72.340	47	370
Ika Igbo	Atlantic-Congo	ikk	375	78.000	34	72.340	47	375
Ika Igbo	Atlantic-Congo	ikk	380	79.000	34	72.340	47	380
Ika Igbo	Atlantic-Congo	ikk	385	80.000	35	74.468	47	385
Ika Igbo	Atlantic-Congo	ikk	390	81.000	35	74.468	47	390
Ika Igbo	Atlantic-Congo	ikk	394	82.000	35	74.468	47	394
Ika Igbo	Atlantic-Congo	ikk	399	83.000	35	74.468	47	399
Ika Igbo	Atlantic-Congo	ikk	404	84.000	35	74.468	47	404
Ika Igbo	Atlantic-Congo	ikk	409	85.000	35	74.468	47	409
Ika Igbo	Atlantic-Congo	ikk	414	86.000	35	74.468	47	414
Ika Igbo	Atlantic-Congo	ikk	418	87.000	35	74.468	47	418
Ika Igbo	Atlantic-Congo	ikk	423	88.000	35	74.468	47	423
Ika Igbo	Atlantic-Congo	ikk	428	89.000	35	74.468	47	428
Ika Igbo	Atlantic-Congo	ikk	433	90.000	35	74.468	47	433
Ika Igbo	Atlantic-Congo	ikk	438	91.000	35	74.468	47	438
Ika Igbo	Atlantic-Congo	ikk	443	92.000	35	74.468	47	443
Ika Igbo	Atlantic-Congo	ikk	447	93.000	35	74.468	47	447
Ika Igbo	Atlantic-Congo	ikk	452	94.000	35	74.468	47	452
Ika Igbo	Atlantic-Congo	ikk	457	95.000	35	74.468	47	457
Ika Igbo	Atlantic-Congo	ikk	462	96.000	35	74.468	47	462
Ika Igbo	Atlantic-Congo	ikk	467	97.000	35	74.468	47	467
Ika Igbo	Atlantic-Congo	ikk	471	98.000	35	74.468	47	471
Ika Igbo	Atlantic-Congo	ikk	476	99.000	35	74.468	47	476
Ika Igbo	Atlantic-Congo	ikk	481	100.000	35	74.468	47	481
Indonesian	Austronesian	ind	0	0.000	0	0.000	31	0
Indonesian	Austronesian	ind	8	1.000	4	12.903	31	8
Indonesian	Austronesian	ind	17	2.000	8	25.806	31	17
Indonesian	Austronesian	ind	25	3.000	9	29.032	31	25
Indonesian	Austronesian	ind	34	4.000	11	35.484	31	34
Indonesian	Austronesian	ind	42	5.000	12	38.710	31	42
Indonesian	Austronesian	ind	51	6.000	13	41.935	31	51
Indonesian	Austronesian	ind	59	7.000	13	41.935	31	59
Indonesian	Austronesian	ind	68	8.000	14	45.161	31	68
Indonesian	Austronesian	ind	76	9.000	14	45.161	31	76
Indonesian	Austronesian	ind	85	10.000	16	51.613	31	85
Indonesian	Austronesian	ind	93	11.000	18	58.065	31	93
Indonesian	Austronesian	ind	102	12.000	18	58.065	31	102
Indonesian	Austronesian	ind	110	13.000	18	58.065	31	110
Indonesian	Austronesian	ind	118	14.000	18	58.065	31	118
Indonesian	Austronesian	ind	127	15.000	18	58.065	31	127
Indonesian	Austronesian	ind	135	16.000	19	61.290	31	135
Indonesian	Austronesian	ind	144	17.000	20	64.516	31	144
Indonesian	Austronesian	ind	152	18.000	20	64.516	31	152
Indonesian	Austronesian	ind	161	19.000	20	64.516	31	161
Indonesian	Austronesian	ind	169	20.000	20	64.516	31	169
Indonesian	Austronesian	ind	178	21.000	21	67.742	31	178
Indonesian	Austronesian	ind	186	22.000	22	70.968	31	186
Indonesian	Austronesian	ind	195	23.000	22	70.968	31	195
Indonesian	Austronesian	ind	203	24.000	22	70.968	31	203
Indonesian	Austronesian	ind	212	25.000	22	70.968	31	212
Indonesian	Austronesian	ind	220	26.000	22	70.968	31	220
Indonesian	Austronesian	ind	228	27.000	22	70.968	31	228
Indonesian	Austronesian	ind	237	28.000	22	70.968	31	237
Indonesian	Austronesian	ind	245	29.000	22	70.968	31	245
Indonesian	Austronesian	ind	254	30.000	22	70.968	31	254
Indonesian	Austronesian	ind	262	31.000	22	70.968	31	262
Indonesian	Austronesian	ind	271	32.000	22	70.968	31	271
Indonesian	Austronesian	ind	279	33.000	22	70.968	31	279
Indonesian	Austronesian	ind	288	34.000	22	70.968	31	288
Indonesian	Austronesian	ind	296	35.000	22	70.968	31	296
Indonesian	Austronesian	ind	305	36.000	22	70.968	31	305
Indonesian	Austronesian	ind	313	37.000	22	70.968	31	313
Indonesian	Austronesian	ind	321	38.000	22	70.968	31	321
Indonesian	Austronesian	ind	330	39.000	22	70.968	31	330
Indonesian	Austronesian	ind	338	40.000	22	70.968	31	338
Indonesian	Austronesian	ind	347	41.000	22	70.968	31	347
Indonesian	Austronesian	ind	355	42.000	22	70.968	31	355
Indonesian	Austronesian	ind	364	43.000	22	70.968	31	364
Indonesian	Austronesian	ind	372	44.000	22	70.968	31	372
Indonesian	Austronesian	ind	381	45.000	22	70.968	31	381
Indonesian	Austronesian	ind	389	46.000	22	70.968	31	389
Indonesian	Austronesian	ind	398	47.000	22	70.968	31	398
Indonesian	Austronesian	ind	406	48.000	22	70.968	31	406
Indonesian	Austronesian	ind	415	49.000	22	70.968	31	415
Indonesian	Austronesian	ind	423	50.000	22	70.968	31	423
Indonesian	Austronesian	ind	431	51.000	22	70.968	31	431
Indonesian	Austronesian	ind	440	52.000	22	70.968	31	440
Indonesian	Austronesian	ind	448	53.000	22	70.968	31	448
Indonesian	Austronesian	ind	457	54.000	22	70.968	31	457
Indonesian	Austronesian	ind	465	55.000	22	70.968	31	465
Indonesian	Austronesian	ind	474	56.000	22	70.968	31	474
Indonesian	Austronesian	ind	482	57.000	22	70.968	31	482
Indonesian	Austronesian	ind	491	58.000	22	70.968	31	491
Indonesian	Austronesian	ind	499	59.000	23	74.194	31	499
Indonesian	Austronesian	ind	508	60.000	23	74.194	31	508
Indonesian	Austronesian	ind	516	61.000	23	74.194	31	516
Indonesian	Austronesian	ind	525	62.000	24	77.419	31	525
Indonesian	Austronesian	ind	533	63.000	24	77.419	31	533
Indonesian	Austronesian	ind	541	64.000	24	77.419	31	541
Indonesian	Austronesian	ind	550	65.000	24	77.419	31	550
Indonesian	Austronesian	ind	558	66.000	24	77.419	31	558
Indonesian	Austronesian	ind	567	67.000	24	77.419	31	567
Indonesian	Austronesian	ind	575	68.000	24	77.419	31	575
Indonesian	Austronesian	ind	584	69.000	24	77.419	31	584
Indonesian	Austronesian	ind	592	70.000	24	77.419	31	592
Indonesian	Austronesian	ind	601	71.000	24	77.419	31	601
Indonesian	Austronesian	ind	609	72.000	24	77.419	31	609
Indonesian	Austronesian	ind	618	73.000	24	77.419	31	618
Indonesian	Austronesian	ind	626	74.000	24	77.419	31	626
Indonesian	Austronesian	ind	635	75.000	24	77.419	31	635
Indonesian	Austronesian	ind	643	76.000	24	77.419	31	643
Indonesian	Austronesian	ind	651	77.000	24	77.419	31	651
Indonesian	Austronesian	ind	660	78.000	24	77.419	31	660
Indonesian	Austronesian	ind	668	79.000	24	77.419	31	668
Indonesian	Austronesian	ind	677	80.000	24	77.419	31	677
Indonesian	Austronesian	ind	685	81.000	24	77.419	31	685
Indonesian	Austronesian	ind	694	82.000	24	77.419	31	694
Indonesian	Austronesian	ind	702	83.000	24	77.419	31	702
Indonesian	Austronesian	ind	711	84.000	24	77.419	31	711
Indonesian	Austronesian	ind	719	85.000	24	77.419	31	719
Indonesian	Austronesian	ind	728	86.000	24	77.419	31	728
Indonesian	Austronesian	ind	736	87.000	24	77.419	31	736
Indonesian	Austronesian	ind	744	88.000	24	77.419	31	744
Indonesian	Austronesian	ind	753	89.000	24	77.419	31	753
Indonesian	Austronesian	ind	761	90.000	24	77.419	31	761
Indonesian	Austronesian	ind	770	91.000	25	80.645	31	770
Indonesian	Austronesian	ind	778	92.000	25	80.645	31	778
Indonesian	Austronesian	ind	787	93.000	25	80.645	31	787
Indonesian	Austronesian	ind	795	94.000	25	80.645	31	795
Indonesian	Austronesian	ind	804	95.000	25	80.645	31	804
Indonesian	Austronesian	ind	812	96.000	25	80.645	31	812
Indonesian	Austronesian	ind	821	97.000	25	80.645	31	821
Indonesian	Austronesian	ind	829	98.000	25	80.645	31	829
Indonesian	Austronesian	ind	838	99.000	25	80.645	31	838
Indonesian	Austronesian	ind	846	100.000	25	80.645	31	846
Irish	Indo-European	gle	0	0.000	0	0.000	50	0
Irish	Indo-European	gle	6	1.000	4	8.000	50	6
Irish	Indo-European	gle	12	2.000	5	10.000	50	12
Irish	Indo-European	gle	18	3.000	10	20.000	50	18
Irish	Indo-European	gle	24	4.000	10	20.000	50	24
Irish	Indo-European	gle	30	5.000	13	26.000	50	30
Irish	Indo-European	gle	37	6.000	16	32.000	50	37
Irish	Indo-European	gle	43	7.000	18	36.000	50	43
Irish	Indo-European	gle	49	8.000	19	38.000	50	49
Irish	Indo-European	gle	55	9.000	20	40.000	50	55
Irish	Indo-European	gle	61	10.000	22	44.000	50	61
Irish	Indo-European	gle	67	11.000	25	50.000	50	67
Irish	Indo-European	gle	73	12.000	25	50.000	50	73
Irish	Indo-European	gle	79	13.000	27	54.000	50	79
Irish	Indo-European	gle	85	14.000	28	56.000	50	85
Irish	Indo-European	gle	91	15.000	29	58.000	50	91
Irish	Indo-European	gle	97	16.000	29	58.000	50	97
Irish	Indo-European	gle	104	17.000	30	60.000	50	104
Irish	Indo-European	gle	110	18.000	31	62.000	50	110
Irish	Indo-European	gle	116	19.000	32	64.000	50	116
Irish	Indo-European	gle	122	20.000	32	64.000	50	122
Irish	Indo-European	gle	128	21.000	32	64.000	50	128
Irish	Indo-European	gle	134	22.000	33	66.000	50	134
Irish	Indo-European	gle	140	23.000	35	70.000	50	140
Irish	Indo-European	gle	146	24.000	35	70.000	50	146
Irish	Indo-European	gle	152	25.000	35	70.000	50	152
Irish	Indo-European	gle	158	26.000	35	70.000	50	158
Irish	Indo-European	gle	164	27.000	35	70.000	50	164
Irish	Indo-European	gle	171	28.000	35	70.000	50	171
Irish	Indo-European	gle	177	29.000	36	72.000	50	177
Irish	Indo-European	gle	183	30.000	36	72.000	50	183
Irish	Indo-European	gle	189	31.000	36	72.000	50	189
Irish	Indo-European	gle	195	32.000	36	72.000	50	195
Irish	Indo-European	gle	201	33.000	36	72.000	50	201
Irish	Indo-European	gle	207	34.000	36	72.000	50	207
Irish	Indo-European	gle	213	35.000	37	74.000	50	213
Irish	Indo-European	gle	219	36.000	37	74.000	50	219
Irish	Indo-European	gle	225	37.000	37	74.000	50	225
Irish	Indo-European	gle	231	38.000	37	74.000	50	231
Irish	Indo-European	gle	238	39.000	38	76.000	50	238
Irish	Indo-European	gle	244	40.000	38	76.000	50	244
Irish	Indo-European	gle	250	41.000	38	76.000	50	250
Irish	Indo-European	gle	256	42.000	38	76.000	50	256
Irish	Indo-European	gle	262	43.000	39	78.000	50	262
Irish	Indo-European	gle	268	44.000	39	78.000	50	268
Irish	Indo-European	gle	274	45.000	39	78.000	50	274
Irish	Indo-European	gle	280	46.000	40	80.000	50	280
Irish	Indo-European	gle	286	47.000	40	80.000	50	286
Irish	Indo-European	gle	292	48.000	40	80.000	50	292
Irish	Indo-European	gle	298	49.000	40	80.000	50	298
Irish	Indo-European	gle	304	50.000	40	80.000	50	304
Irish	Indo-European	gle	311	51.000	40	80.000	50	311
Irish	Indo-European	gle	317	52.000	40	80.000	50	317
Irish	Indo-European	gle	323	53.000	40	80.000	50	323
Irish	Indo-European	gle	329	54.000	40	80.000	50	329
Irish	Indo-European	gle	335	55.000	40	80.000	50	335
Irish	Indo-European	gle	341	56.000	40	80.000	50	341
Irish	Indo-European	gle	347	57.000	40	80.000	50	347
Irish	Indo-European	gle	353	58.000	40	80.000	50	353
Irish	Indo-European	gle	359	59.000	40	80.000	50	359
Irish	Indo-European	gle	365	60.000	40	80.000	50	365
Irish	Indo-European	gle	371	61.000	40	80.000	50	371
Irish	Indo-European	gle	378	62.000	40	80.000	50	378
Irish	Indo-European	gle	384	63.000	41	82.000	50	384
Irish	Indo-European	gle	390	64.000	41	82.000	50	390
Irish	Indo-European	gle	396	65.000	41	82.000	50	396
Irish	Indo-European	gle	402	66.000	41	82.000	50	402
Irish	Indo-European	gle	408	67.000	41	82.000	50	408
Irish	Indo-European	gle	414	68.000	41	82.000	50	414
Irish	Indo-European	gle	420	69.000	41	82.000	50	420
Irish	Indo-European	gle	426	70.000	41	82.000	50	426
Irish	Indo-European	gle	432	71.000	41	82.000	50	432
Irish	Indo-European	gle	438	72.000	41	82.000	50	438
Irish	Indo-European	gle	445	73.000	41	82.000	50	445
Irish	Indo-European	gle	451	74.000	41	82.000	50	451
Irish	Indo-European	gle	457	75.000	41	82.000	50	457
Irish	Indo-European	gle	463	76.000	41	82.000	50	463
Irish	Indo-European	gle	469	77.000	41	82.000	50	469
Irish	Indo-European	gle	475	78.000	41	82.000	50	475
Irish	Indo-European	gle	481	79.000	41	82.000	50	481
Irish	Indo-European	gle	487	80.000	41	82.000	50	487
Irish	Indo-European	gle	493	81.000	41	82.000	50	493
Irish	Indo-European	gle	499	82.000	41	82.000	50	499
Irish	Indo-European	gle	505	83.000	42	84.000	50	505
Irish	Indo-European	gle	512	84.000	42	84.000	50	512
Irish	Indo-European	gle	518	85.000	42	84.000	50	518
Irish	Indo-European	gle	524	86.000	42	84.000	50	524
Irish	Indo-European	gle	530	87.000	42	84.000	50	530
Irish	Indo-European	gle	536	88.000	42	84.000	50	536
Irish	Indo-European	gle	542	89.000	42	84.000	50	542
Irish	Indo-European	gle	548	90.000	42	84.000	50	548
Irish	Indo-European	gle	554	91.000	42	84.000	50	554
Irish	Indo-European	gle	560	92.000	42	84.000	50	560
Irish	Indo-European	gle	566	93.000	42	84.000	50	566
Irish	Indo-European	gle	572	94.000	42	84.000	50	572
Irish	Indo-European	gle	579	95.000	42	84.000	50	579
Irish	Indo-European	gle	585	96.000	42	84.000	50	585
Irish	Indo-European	gle	591	97.000	42	84.000	50	591
Irish	Indo-European	gle	597	98.000	42	84.000	50	597
Irish	Indo-European	gle	603	99.000	42	84.000	50	603
Irish	Indo-European	gle	609	100.000	42	84.000	50	609
Istanbul Judeo-Spanish	Indo-European	lad	0	0.000	0	0.000	25	0
Istanbul Judeo-Spanish	Indo-European	lad	6	1.000	5	20.000	25	6
Istanbul Judeo-Spanish	Indo-European	lad	13	2.000	6	24.000	25	13
Istanbul Judeo-Spanish	Indo-European	lad	19	3.000	10	40.000	25	19
Istanbul Judeo-Spanish	Indo-European	lad	25	4.000	11	44.000	25	25
Istanbul Judeo-Spanish	Indo-European	lad	31	5.000	11	44.000	25	31
Istanbul Judeo-Spanish	Indo-European	lad	38	6.000	13	52.000	25	38
Istanbul Judeo-Spanish	Indo-European	lad	44	7.000	14	56.000	25	44
Istanbul Judeo-Spanish	Indo-European	lad	50	8.000	14	56.000	25	50
Istanbul Judeo-Spanish	Indo-European	lad	57	9.000	14	56.000	25	57
Istanbul Judeo-Spanish	Indo-European	lad	63	10.000	15	60.000	25	63
Istanbul Judeo-Spanish	Indo-European	lad	69	11.000	15	60.000	25	69
Istanbul Judeo-Spanish	Indo-European	lad	75	12.000	15	60.000	25	75
Istanbul Judeo-Spanish	Indo-European	lad	82	13.000	17	68.000	25	82
Istanbul Judeo-Spanish	Indo-European	lad	88	14.000	17	68.000	25	88
Istanbul Judeo-Spanish	Indo-European	lad	94	15.000	17	68.000	25	94
Istanbul Judeo-Spanish	Indo-European	lad	100	16.000	17	68.000	25	100
Istanbul Judeo-Spanish	Indo-European	lad	107	17.000	17	68.000	25	107
Istanbul Judeo-Spanish	Indo-European	lad	113	18.000	17	68.000	25	113
Istanbul Judeo-Spanish	Indo-European	lad	119	19.000	17	68.000	25	119
Istanbul Judeo-Spanish	Indo-European	lad	126	20.000	17	68.000	25	126
Istanbul Judeo-Spanish	Indo-European	lad	132	21.000	17	68.000	25	132
Istanbul Judeo-Spanish	Indo-European	lad	138	22.000	18	72.000	25	138
Istanbul Judeo-Spanish	Indo-European	lad	144	23.000	18	72.000	25	144
Istanbul Judeo-Spanish	Indo-European	lad	151	24.000	18	72.000	25	151
Istanbul Judeo-Spanish	Indo-European	lad	157	25.000	19	76.000	25	157
Istanbul Judeo-Spanish	Indo-European	lad	163	26.000	19	76.000	25	163
Istanbul Judeo-Spanish	Indo-European	lad	170	27.000	19	76.000	25	170
Istanbul Judeo-Spanish	Indo-European	lad	176	28.000	19	76.000	25	176
Istanbul Judeo-Spanish	Indo-European	lad	182	29.000	19	76.000	25	182
Istanbul Judeo-Spanish	Indo-European	lad	188	30.000	19	76.000	25	188
Istanbul Judeo-Spanish	Indo-European	lad	195	31.000	19	76.000	25	195
Istanbul Judeo-Spanish	Indo-European	lad	201	32.000	20	80.000	25	201
Istanbul Judeo-Spanish	Indo-European	lad	207	33.000	20	80.000	25	207
Istanbul Judeo-Spanish	Indo-European	lad	214	34.000	20	80.000	25	214
Istanbul Judeo-Spanish	Indo-European	lad	220	35.000	20	80.000	25	220
Istanbul Judeo-Spanish	Indo-European	lad	226	36.000	20	80.000	25	226
Istanbul Judeo-Spanish	Indo-European	lad	232	37.000	20	80.000	25	232
Istanbul Judeo-Spanish	Indo-European	lad	239	38.000	20	80.000	25	239
Istanbul Judeo-Spanish	Indo-European	lad	245	39.000	20	80.000	25	245
Istanbul Judeo-Spanish	Indo-European	lad	251	40.000	20	80.000	25	251
Istanbul Judeo-Spanish	Indo-European	lad	257	41.000	20	80.000	25	257
Istanbul Judeo-Spanish	Indo-European	lad	264	42.000	20	80.000	25	264
Istanbul Judeo-Spanish	Indo-European	lad	270	43.000	20	80.000	25	270
Istanbul Judeo-Spanish	Indo-European	lad	276	44.000	20	80.000	25	276
Istanbul Judeo-Spanish	Indo-European	lad	283	45.000	20	80.000	25	283
Istanbul Judeo-Spanish	Indo-European	lad	289	46.000	20	80.000	25	289
Istanbul Judeo-Spanish	Indo-European	lad	295	47.000	20	80.000	25	295
Istanbul Judeo-Spanish	Indo-European	lad	301	48.000	20	80.000	25	301
Istanbul Judeo-Spanish	Indo-European	lad	308	49.000	20	80.000	25	308
Istanbul Judeo-Spanish	Indo-European	lad	314	50.000	20	80.000	25	314
Istanbul Judeo-Spanish	Indo-European	lad	320	51.000	20	80.000	25	320
Istanbul Judeo-Spanish	Indo-European	lad	327	52.000	20	80.000	25	327
Istanbul Judeo-Spanish	Indo-European	lad	333	53.000	20	80.000	25	333
Istanbul Judeo-Spanish	Indo-European	lad	339	54.000	20	80.000	25	339
Istanbul Judeo-Spanish	Indo-European	lad	345	55.000	20	80.000	25	345
Istanbul Judeo-Spanish	Indo-European	lad	352	56.000	20	80.000	25	352
Istanbul Judeo-Spanish	Indo-European	lad	358	57.000	20	80.000	25	358
Istanbul Judeo-Spanish	Indo-European	lad	364	58.000	20	80.000	25	364
Istanbul Judeo-Spanish	Indo-European	lad	371	59.000	20	80.000	25	371
Istanbul Judeo-Spanish	Indo-European	lad	377	60.000	20	80.000	25	377
Istanbul Judeo-Spanish	Indo-European	lad	383	61.000	20	80.000	25	383
Istanbul Judeo-Spanish	Indo-European	lad	389	62.000	20	80.000	25	389
Istanbul Judeo-Spanish	Indo-European	lad	396	63.000	20	80.000	25	396
Istanbul Judeo-Spanish	Indo-European	lad	402	64.000	20	80.000	25	402
Istanbul Judeo-Spanish	Indo-European	lad	408	65.000	20	80.000	25	408
Istanbul Judeo-Spanish	Indo-European	lad	414	66.000	21	84.000	25	414
Istanbul Judeo-Spanish	Indo-European	lad	421	67.000	21	84.000	25	421
Istanbul Judeo-Spanish	Indo-European	lad	427	68.000	21	84.000	25	427
Istanbul Judeo-Spanish	Indo-European	lad	433	69.000	21	84.000	25	433
Istanbul Judeo-Spanish	Indo-European	lad	440	70.000	21	84.000	25	440
Istanbul Judeo-Spanish	Indo-European	lad	446	71.000	21	84.000	25	446
Istanbul Judeo-Spanish	Indo-European	lad	452	72.000	21	84.000	25	452
Istanbul Judeo-Spanish	Indo-European	lad	458	73.000	21	84.000	25	458
Istanbul Judeo-Spanish	Indo-European	lad	465	74.000	22	88.000	25	465
Istanbul Judeo-Spanish	Indo-European	lad	471	75.000	22	88.000	25	471
Istanbul Judeo-Spanish	Indo-European	lad	477	76.000	22	88.000	25	477
Istanbul Judeo-Spanish	Indo-European	lad	484	77.000	22	88.000	25	484
Istanbul Judeo-Spanish	Indo-European	lad	490	78.000	22	88.000	25	490
Istanbul Judeo-Spanish	Indo-European	lad	496	79.000	22	88.000	25	496
Istanbul Judeo-Spanish	Indo-European	lad	502	80.000	22	88.000	25	502
Istanbul Judeo-Spanish	Indo-European	lad	509	81.000	22	88.000	25	509
Istanbul Judeo-Spanish	Indo-European	lad	515	82.000	23	92.000	25	515
Istanbul Judeo-Spanish	Indo-European	lad	521	83.000	23	92.000	25	521
Istanbul Judeo-Spanish	Indo-European	lad	528	84.000	23	92.000	25	528
Istanbul Judeo-Spanish	Indo-European	lad	534	85.000	23	92.000	25	534
